matchid,inningsid,overid,deliveryid,contr
1473458.0,2.0,17,2,2.2916530392301353
1473458.0,2.0,17,3,-0.6662344950962465
1473458.0,2.0,17,4,-3.7193011827235645
1473458.0,2.0,17,5,4.823103170640423
1473458.0,2.0,17,6,-1.4572843639921007
1473458.0,2.0,18,1,-3.657947424931175
1473458.0,2.0,18,2,0.01952390107681032
1473458.0,2.0,18,3,-1.4308284788019907
1473458.0,2.0,18,4,-0.7438566743324723
1473458.0,2.0,18,5,4.535235934773197
1473458.0,2.0,18,6,-0.6032009620770845
1473458.0,2.0,19,1,-3.0703079278063634
1473458.0,2.0,19,2,-1.657844981368769
1473458.0,2.0,19,4,0.15730106014335052
1473458.0,2.0,19,5,2.31182139234606
1473458.0,2.0,19,6,-2.963533179248832
1473458.0,2.0,19,7,-1.3326754430960308
1473459.0,1.0,0,1,5.48966936256224
1473459.0,1.0,0,2,-0.6351629772363753
1473459.0,1.0,0,3,0.06539782906171032
1473459.0,1.0,0,4,-0.7426315584633573
1473459.0,1.0,0,5,1.2188411801924428
1473459.0,1.0,0,6,5.185822194205884
1473459.0,1.0,0,7,1.15485560268104
1473459.0,1.0,1,1,-0.5217208639138265
1473459.0,1.0,1,2,-9.480418133648781
1473459.0,1.0,1,3,-0.42151911551149956
1473459.0,1.0,1,4,-0.5772246876891801
1473459.0,1.0,1,5,0.30266073427691376
1473459.0,1.0,1,6,5.195348833713553
1473459.0,1.0,2,1,-0.7275925861286213
1473459.0,1.0,2,2,5.225457287947706
1473459.0,1.0,2,3,1.187612740351882
1473459.0,1.0,2,4,-11.028611942835338
1473459.0,1.0,2,5,-0.4322859047148585
1473459.0,1.0,2,6,-0.5916351794928391
1473459.0,1.0,3,1,-0.8080088532682327
1473459.0,1.0,3,2,3.1842305129339095
1473459.0,1.0,3,3,3.1767137579564646
1473459.0,1.0,3,4,3.1694495882615015
1473459.0,1.0,3,5,0.1810250972104098
1473459.0,1.0,3,6,0.3119505863327289
1473459.0,1.0,4,1,-0.7461387525107442
1473459.0,1.0,4,2,1.2080408066218535
1473459.0,1.0,4,3,0.14788675594204057
1473459.0,1.0,4,4,3.134067873374336
1473459.0,1.0,4,5,0.15247671658338055
1473459.0,1.0,4,6,-10.576835248247333
1473459.0,1.0,5,1,3.1988997458735624
1473459.0,1.0,5,2,1.1874833285850326
1473459.0,1.0,5,3,0.2339659914741373
1473459.0,1.0,5,4,5.543452046223153
1473459.0,1.0,5,5,0.35290615559240857
1473459.0,1.0,5,7,5.183906527152176
1473459.0,1.0,6,1,-0.644671268222878
1473459.0,1.0,6,2,1.0723449305904764
1473459.0,1.0,6,3,0.18013089989106965
1473459.0,1.0,6,4,0.2530365698627447
1473459.0,1.0,6,5,1.1752259955078312
1473459.0,1.0,6,6,-0.8305229301183049
1473459.0,1.0,6,7,-0.8436171456035583
1473459.0,1.0,7,1,-0.8108367855116813
1473459.0,1.0,7,2,-11.746896500426187
1473459.0,1.0,7,3,0.6262174025077213
1473459.0,1.0,7,4,-0.7494759597657167
1473459.0,1.0,7,5,0.22909503144845308
1473459.0,1.0,7,6,-12.372649014272026
1473459.0,1.0,8,1,0.48167675129175913
1473459.0,1.0,8,2,-0.23798937596549644
1473459.0,1.0,8,3,0.513718522399459
1473459.0,1.0,8,4,0.4501787524466335
1473459.0,1.0,8,5,1.5093707402344603
1473459.0,1.0,8,6,0.4443416109133279
1473459.0,1.0,9,1,0.30349229796016297
1473459.0,1.0,9,2,0.40589552107253846
1473459.0,1.0,9,3,-0.662763706236318
1473459.0,1.0,9,4,1.2970090920205888
1473459.0,1.0,9,5,-0.7131839614834506
1473459.0,1.0,9,6,0.27670807592791513
1473459.0,1.0,10,1,5.266692531171146
1473459.0,1.0,10,2,0.17676409942778668
1473459.0,1.0,10,3,3.2481636012763615
1473459.0,1.0,10,4,1.2384640843573618
1473459.0,1.0,10,5,-0.771114314138457
1473459.0,1.0,10,6,0.21943497734204817
1473459.0,1.0,11,1,5.210118280685152
1473459.0,1.0,11,2,5.200941639120743
1473459.0,1.0,11,3,0.26360321908082207
1473459.0,1.0,11,4,-0.8181562331544244
1473459.0,1.0,11,5,5.173117317400483
1473459.0,1.0,11,6,0.1645504008741637
1473459.0,1.0,12,1,0.08922743369450478
1473459.0,1.0,12,2,5.149118627325536
1473459.0,1.0,12,3,5.139920760189697
1473459.0,1.0,12,4,5.1280768333293745
1473459.0,1.0,12,5,3.1145246230195496
1473459.0,1.0,12,6,-0.8242304198415896
1473459.0,1.0,13,1,-0.9887953385353955
1473459.0,1.0,13,2,0.15140198282012682
1473459.0,1.0,13,3,-0.02329569798659628
1473459.0,1.0,13,4,-11.361215835824778
1473459.0,1.0,13,5,3.612678377293656
1473459.0,1.0,13,6,-0.34534172503049965
1473459.0,1.0,14,1,-0.8047323468906159
1473459.0,1.0,14,2,-0.8133539128726982
1473459.0,1.0,14,3,-0.8216591990866166
1473459.0,1.0,14,4,3.170364895173074
1473459.0,1.0,14,5,-0.04439238841872731
1473459.0,1.0,14,6,0.3124898292817745
1473459.0,1.0,15,1,0.44611190628372677
1473459.0,1.0,15,2,-0.10874880671597845
1473459.0,1.0,15,3,-0.8505890425776444
1473459.0,1.0,15,4,1.0912719365368357
1473459.0,1.0,15,5,0.25623101451297836
1473459.0,1.0,15,6,0.014263079904702408
1473459.0,1.0,16,1,-0.2327324374433021
1473459.0,1.0,16,2,0.18204988764232985
1473459.0,1.0,16,3,4.931473905144679
1473459.0,1.0,16,4,0.8998922807204165
1473459.0,1.0,16,5,-0.35294352561319065
1473459.0,1.0,16,6,-0.1675328175215706
1473459.0,1.0,17,1,4.7960739205179985
1473459.0,1.0,17,2,-0.027282100868549236
1473459.0,1.0,17,3,-0.49617571844603836
1473459.0,1.0,17,4,-0.11253960941337718
1473459.0,1.0,17,5,-0.5762547939962227
1473459.0,1.0,17,6,-0.41066633422164023
1473459.0,1.0,18,1,-1.4570375519047425
1473459.0,1.0,18,2,2.495118248231394
1473459.0,1.0,18,3,0.4457931679715882
1473459.0,1.0,18,4,-0.41307952609314447
1473459.0,1.0,18,5,2.3386591725065595
1473459.0,1.0,18,6,-0.7156690949262791
1473459.0,1.0,19,1,-1.7718483623987022
1473459.0,1.0,19,3,-1.830255899008567
1473459.0,1.0,19,4,-1.0578394340391009
1473459.0,1.0,19,5,4.052571961524594
1473459.0,1.0,19,6,-0.8904504377792294
1473459.0,1.0,19,7,0.7778562898617051
1473459.0,2.0,0,1,-0.4241081152618721
1473459.0,2.0,0,2,3.424920907992488
1473459.0,2.0,0,3,-0.6612290262466717
1473459.0,2.0,0,4,0.35831750949714214
1473459.0,2.0,0,5,3.605825057165761
1473459.0,2.0,0,6,-0.6527485111263035
1473459.0,2.0,1,1,-0.796636769839664
1473459.0,2.0,1,2,2.2475188164678754
1473459.0,2.0,1,3,-0.6966181070421827
1473459.0,2.0,1,4,-0.7727210185567218
1473459.0,2.0,1,5,-0.834916397361012
1473459.0,2.0,1,6,0.11086704559090896
1473459.0,2.0,2,1,3.061477879616065
1473459.0,2.0,2,2,-0.04071155435295162
1473459.0,2.0,2,3,3.0292161445751744
1473459.0,2.0,2,4,-0.9879615775434433
1473459.0,2.0,2,5,-1.005270755151314
1473459.0,2.0,2,6,-0.9429414928363246
1473459.0,2.0,3,1,2.95811460127493
1473459.0,2.0,3,2,-1.0595996928565217
1473459.0,2.0,3,3,-0.1521247765406303
1473459.0,2.0,3,4,2.906498056899467
1473459.0,2.0,3,5,2.888609521506852
1473459.0,2.0,3,6,2.9399889565831088
1473459.0,2.0,4,1,-0.2165378131327588
1473459.0,2.0,4,2,-0.0995280114247509
1473459.0,2.0,4,3,2.815214958909935
1473459.0,2.0,4,4,-1.202451265079559
1473459.0,2.0,4,5,-0.28016780901833604
1473459.0,2.0,4,6,-0.2355213025510056
1473459.0,2.0,5,1,0.07234493059047642
1473459.0,2.0,5,2,0.7473815564781331
1473459.0,2.0,5,3,2.7305401595285175
1473459.0,2.0,5,4,0.7139804576923451
1473459.0,2.0,5,5,-0.24944932710312054
1473459.0,2.0,5,6,-0.3707839770276836
1473459.0,2.0,5,7,-1.318484414260665
1473459.0,2.0,6,1,-0.02786503049094216
1473459.0,2.0,6,2,-0.07942183545526285
1473459.0,2.0,6,3,-6.075094601087485
1473459.0,2.0,6,4,0.43127346244206544
1473459.0,2.0,6,5,-1.003307259344935
1473459.0,2.0,6,6,-0.9870903962729033
1473459.0,2.0,7,1,-0.7373693490809773
1473459.0,2.0,7,2,-10.081248062195042
1473459.0,2.0,7,3,1.527398196612894
1473459.0,2.0,7,5,-0.6370275351390392
1473459.0,2.0,7,6,3.2679266552788007
1473459.0,2.0,7,7,-0.7967945150784163
1473459.0,2.0,8,1,-0.928688222366502
1473459.0,2.0,8,2,1.1340235224068504
1473459.0,2.0,8,3,3.086405691545879
1473459.0,2.0,8,4,-0.9564809665065456
1473459.0,2.0,8,5,0.03469411956818766
1473459.0,2.0,8,6,1.0191553338869295
1473459.0,2.0,9,1,1.0099526820272484
1473459.0,2.0,9,2,-0.0010221919344376718
1473459.0,2.0,9,3,-1.0139527248362998
1473459.0,2.0,9,5,-0.025288153796693053
1473459.0,2.0,9,6,4.9626070336818495
1473459.0,2.0,9,8,-1.0516104661144243
1473459.0,2.0,10,1,-0.06014306797577143
1473459.0,2.0,10,2,-0.07806069298282972
1473459.0,2.0,10,3,2.9118151127039638
1473459.0,2.0,10,4,-0.09619412878795566
1473459.0,2.0,10,5,-0.11912928789409585
1473459.0,2.0,10,7,-1.1274480134966738
1473459.0,2.0,11,1,0.8591588277667211
1473459.0,2.0,11,2,-0.14602812305032722
1473459.0,2.0,11,3,-0.17642278938325143
1473459.0,2.0,11,4,-0.1716467501071707
1473459.0,2.0,11,5,-1.1948665106346528
1473459.0,2.0,11,6,2.7788000440116902
1473459.0,2.0,12,1,4.775816071665461
1473459.0,2.0,12,2,-1.2385350546698664
1473459.0,2.0,12,4,-0.23747087713267825
1473459.0,2.0,12,5,-0.2831306377534434
1473459.0,2.0,12,6,-1.2822943422092254
1473459.0,2.0,12,7,-0.2971006369606345
1473459.0,2.0,13,1,2.687991561488674
1473459.0,2.0,13,2,4.672987682721513
1473459.0,2.0,13,3,-0.31910226580910594
1473459.0,2.0,13,4,4.644088600146021
1473459.0,2.0,13,5,-0.3969217087460196
1473459.0,2.0,13,6,-0.3878733476160635
1473459.0,2.0,14,1,-0.3745294377002454
1473459.0,2.0,14,2,-0.4474672623648731
1473459.0,2.0,14,3,-0.4023787250412868
1473459.0,2.0,14,4,-0.4816545978796031
1473459.0,2.0,14,5,-0.4302384245465861
1473459.0,2.0,14,6,-0.4793094945108779
1473459.0,2.0,15,1,-0.5335698982655318
1473459.0,2.0,15,3,-1.5105558879461458
1473459.0,2.0,15,5,-0.5685472456594797
1473459.0,2.0,15,6,-0.4995131351094232
1473459.0,2.0,15,7,-5.0080979055431305
1473459.0,2.0,15,8,0.03998611900547053
1473459.0,2.0,16,1,-0.13481599205034792
1473459.0,2.0,16,2,0.5000048233501401
1473459.0,2.0,16,3,-0.5437029594982749
1473459.0,2.0,16,4,-0.2927428367160788
1473459.0,2.0,16,5,0.44458910544610697
1473459.0,2.0,16,6,0.40173699038557353
1473459.0,2.0,17,1,-1.4203045122553264
1473459.0,2.0,17,2,-0.634700001977676
1473459.0,2.0,17,3,-1.513845840512888
1473459.0,2.0,17,4,-0.6713484357135778
1473459.0,2.0,17,5,4.377421290949134
1473459.0,2.0,17,6,4.456627775406127
1473459.0,2.0,18,1,-0.19384833708178797
1473459.0,2.0,18,3,-0.5931384864853287
1473459.0,2.0,18,4,-0.4298493455804314
1473459.0,2.0,18,5,2.3071871938490793
1473459.0,2.0,18,6,4.286238132436959
1473459.0,2.0,18,7,-0.7335418508742523
1473459.0,2.0,19,1,-3.0742321703964284
1473459.0,2.0,19,2,-0.08553926217996435
1473459.0,2.0,19,3,4.500363536329405
1473459.0,2.0,19,4,-1.5791424509187089
1473459.0,2.0,19,5,-1.0760210830363384
1473459.0,2.0,19,6,-0.5849489884694298
1473460.0,1.0,0,1,-0.4980211648967542
1473460.0,1.0,0,2,-0.6819022492443297
1473460.0,1.0,0,3,0.18719122614550207
1473460.0,1.0,0,5,0.4564284562839317
1473460.0,1.0,0,6,-0.884060552207386
1473460.0,1.0,0,7,3.029140054774048
1473460.0,1.0,1,1,0.25511877611165923
1473460.0,1.0,1,2,-1.0187162809992845
1473460.0,1.0,1,3,-1.069295187357368
1473460.0,1.0,1,4,2.9158632554457724
1473460.0,1.0,1,5,0.9006949338342748
1473460.0,1.0,1,6,-1.1357258729217665
1473460.0,1.0,2,1,-12.03174982619822
1473460.0,1.0,2,2,-0.5475748399858263
1473460.0,1.0,2,3,1.2975918080391022
1473460.0,1.0,2,4,3.199044603150783
1473460.0,1.0,2,5,0.1426445888690194
1473460.0,1.0,2,6,-1.0136614621520994
1473460.0,1.0,3,1,-0.946727221997462
1473460.0,1.0,3,2,0.019989173405720123
1473460.0,1.0,3,3,4.95682992302659
1473460.0,1.0,3,4,0.9409595003068899
1473460.0,1.0,3,5,-0.09358537081865728
1473460.0,1.0,3,6,-1.073314572582318
1473460.0,1.0,4,2,-1.1085164583743665
1473460.0,1.0,4,3,4.874297613708138
1473460.0,1.0,4,5,2.8567265412544898
1473460.0,1.0,4,6,-0.1783507139809887
1473460.0,1.0,4,7,-0.1625329321795436
1473460.0,1.0,4,8,2.7859376948646584
1473460.0,1.0,5,1,-1.2160720761032155
1473460.0,1.0,5,3,-0.21992870527009126
1473460.0,1.0,5,4,-0.26745160904718424
1473460.0,1.0,5,5,-0.25783737755017333
1473460.0,1.0,5,6,0.7098918797859722
1473460.0,1.0,5,7,-0.3226897390907185
1473460.0,1.0,6,1,-0.04686732218337278
1473460.0,1.0,6,2,-0.09408569418994142
1473460.0,1.0,6,3,-0.06426248262772441
1473460.0,1.0,6,4,-1.0929761737085915
1473460.0,1.0,6,5,2.8976507117122323
1473460.0,1.0,6,6,2.8670537952122017
1473460.0,1.0,7,2,-0.10037216757191794
1473460.0,1.0,7,3,-0.1532233008544909
1473460.0,1.0,7,4,-0.1190496221675931
1473460.0,1.0,7,5,2.848974437221544
1473460.0,1.0,7,6,0.838901243288832
1473460.0,1.0,7,7,2.8046950633926584
1473460.0,1.0,8,1,-0.1575484592960367
1473460.0,1.0,8,2,0.8080300556829355
1473460.0,1.0,8,3,-0.22816563561133188
1473460.0,1.0,8,5,-0.1873883647210294
1473460.0,1.0,8,6,-0.2506725496411507
1473460.0,1.0,8,7,-1.2077171168138665
1473460.0,1.0,9,1,-0.27364298510486995
1473460.0,1.0,9,2,-1.2571612664875704
1473460.0,1.0,9,3,2.7317254427732407
1473460.0,1.0,9,4,-0.24934305359964407
1473460.0,1.0,9,5,-1.2900741896172139
1473460.0,1.0,9,6,-8.700327783195574
1473460.0,1.0,10,1,-0.20399745389964488
1473460.0,1.0,10,2,1.2669344581061364
1473460.0,1.0,10,3,-0.904418168743702
1473460.0,1.0,10,4,-0.9529415113201468
1473460.0,1.0,10,5,-1.2001471446828578
1473460.0,1.0,10,6,0.7378154497335044
1473460.0,1.0,11,1,2.8971366870881226
1473460.0,1.0,11,2,2.8368189877530496
1473460.0,1.0,11,3,-1.2160681089218446
1473460.0,1.0,11,4,-1.2647010252720452
1473460.0,1.0,11,5,-0.23553533079302605
1473460.0,1.0,11,6,-0.2939301780753839
1473460.0,1.0,12,1,2.6919881172417077
1473460.0,1.0,12,2,-1.322216864921997
1473460.0,1.0,12,3,-0.3731079081595384
1473460.0,1.0,12,4,-1.3492867366277312
1473460.0,1.0,12,6,4.636205239273395
1473460.0,1.0,12,8,-0.37840626698466784
1473460.0,1.0,13,1,-0.3635344161908295
1473460.0,1.0,13,2,-0.43749778097273284
1473460.0,1.0,13,3,4.577196492201382
1473460.0,1.0,13,4,2.5622301216943852
1473460.0,1.0,13,5,2.547190523053645
1473460.0,1.0,13,6,-1.4478588833676855
1473460.0,1.0,14,1,-0.5031402677147258
1473460.0,1.0,14,2,-0.48227955051575455
1473460.0,1.0,14,3,-0.5295998427196184
1473460.0,1.0,14,4,-0.517006782641039
1473460.0,1.0,14,5,-1.5463470716814374
1473460.0,1.0,14,6,-0.5617502824595123
1473460.0,1.0,15,1,2.4228231729437026
1473460.0,1.0,15,3,-0.587146584495463
1473460.0,1.0,15,4,0.39192181006265636
1473460.0,1.0,15,6,-4.31451634693834
1473460.0,1.0,15,7,4.924799760088669
1473460.0,1.0,15,8,-0.26544385664219894
1473460.0,1.0,16,1,-4.314029759512116
1473460.0,1.0,16,2,0.07988394614272329
1473460.0,1.0,16,3,4.495231472631574
1473460.0,1.0,16,4,2.473198605021915
1473460.0,1.0,16,5,-0.6039251048275306
1473460.0,1.0,16,6,-0.24637124654618128
1473460.0,1.0,17,1,4.628342744724137
1473460.0,1.0,17,3,-0.41250640810927186
1473460.0,1.0,17,4,-0.690012777993451
1473460.0,1.0,17,5,-1.5674730260542364
1473460.0,1.0,17,6,-0.5861789521276523
1473460.0,1.0,17,7,-0.7042217154723774
1473460.0,1.0,18,1,-1.7267874507009668
1473460.0,1.0,18,2,-3.3899101202283775
1473460.0,1.0,18,4,4.762920381643441
1473460.0,1.0,18,5,2.5662478451368798
1473460.0,1.0,18,7,0.44637913914990557
1473460.0,1.0,18,8,-2.4768192789500127
1473460.0,1.0,19,1,2.3349269366761507
1473460.0,1.0,19,2,-1.6866046485896298
1473460.0,1.0,19,4,4.297153825115733
1473460.0,1.0,19,5,-1.7125506376198072
1473460.0,1.0,19,7,-1.7216662116868175
1473460.0,1.0,19,8,1.9207488548769958
1473460.0,2.0,0,2,-0.5109277246718579
1473460.0,2.0,0,3,3.3399718673036616
1473460.0,2.0,0,4,-0.7458709737935282
1473460.0,2.0,0,7,-0.8078819616966074
1473460.0,2.0,0,8,-0.8579511971788621
1473460.0,2.0,0,9,1.1192322289193453
1473460.0,2.0,1,1,0.4099063620037965
1473460.0,2.0,1,2,-14.367883785418995
1473460.0,2.0,1,4,0.5460500780008045
1473460.0,2.0,1,5,-0.6317164347441052
1473460.0,2.0,1,6,-0.7111795945176583
1473460.0,2.0,1,7,-0.7951950293270033
1473460.0,2.0,2,1,-0.6347655919791452
1473460.0,2.0,2,2,-11.764023674003367
1473460.0,2.0,2,3,-0.45639659511337405
1473460.0,2.0,2,4,-0.6013934666947863
1473460.0,2.0,2,5,5.317038789511543
1473460.0,2.0,2,6,-0.7157012513805784
1473460.0,2.0,3,1,-0.7880352158515779
1473460.0,2.0,3,2,3.1739669414900518
1473460.0,2.0,3,3,5.140329500330155
1473460.0,2.0,3,4,0.10615884760113778
1473460.0,2.0,3,5,0.2172381144425811
1473460.0,2.0,3,6,3.0927135012986766
1473460.0,2.0,4,1,5.144136619779318
1473460.0,2.0,4,2,0.13991592738875744
1473460.0,2.0,4,3,-0.8952252743268604
1473460.0,2.0,4,4,-0.9004338812675018
1473460.0,2.0,4,5,3.094519110080172
1473460.0,2.0,4,6,-0.9505347456996548
1473460.0,2.0,5,1,5.064587476649536
1473460.0,2.0,5,2,0.08070674647038464
1473460.0,2.0,5,3,-0.006384281918768636
1473460.0,2.0,5,4,-0.99093335567204
1473460.0,2.0,5,5,-1.0103611090638924
1473460.0,2.0,5,6,3.009616810574131
1473460.0,2.0,6,1,0.050908698840630734
1473460.0,2.0,6,2,0.12531407455704033
1473460.0,2.0,6,3,0.034025834258302495
1473460.0,2.0,6,4,-9.866400690425108
1473460.0,2.0,6,5,-0.40201121714845434
1473460.0,2.0,6,7,3.4484751600699908
1473460.0,2.0,7,1,0.13176295218109266
1473460.0,2.0,7,2,0.34974990813916074
1473460.0,2.0,7,3,0.12287066297874225
1473460.0,2.0,7,4,-12.93230492705561
1473460.0,2.0,7,5,-0.3597253206503256
1473460.0,2.0,7,6,0.4911132203067877
1473460.0,2.0,8,1,0.4070115436276053
1473460.0,2.0,8,2,0.2420821681628252
1473460.0,2.0,8,3,0.34019423510324154
1473460.0,2.0,8,4,0.2276460111414321
1473460.0,2.0,8,5,-0.7156072282807872
1473460.0,2.0,8,6,0.2436751273221501
1473460.0,2.0,9,1,5.207706565648835
1473460.0,2.0,9,2,0.20150841630524616
1473460.0,2.0,9,3,-0.80624950779375
1473460.0,2.0,9,4,0.1865452267847599
1473460.0,2.0,9,6,0.18090005060348466
1473460.0,2.0,9,7,0.17401098613429275
1473460.0,2.0,10,1,0.16546212106850197
1473460.0,2.0,10,2,-0.8448785796710171
1473460.0,2.0,10,3,3.144268118365845
1473460.0,2.0,10,4,0.13413089326826486
1473460.0,2.0,10,5,5.122012323812769
1473460.0,2.0,10,6,3.109259680260338
1473460.0,2.0,11,1,0.0997121456230031
1473460.0,2.0,11,2,0.08501697794349758
1473460.0,2.0,11,3,5.073739706653428
1473460.0,2.0,11,4,3.060815081899848
1473460.0,2.0,11,5,-0.9525413059184574
1473460.0,2.0,11,7,0.03362450607312559
1473460.0,2.0,12,1,0.02059277890676134
1473460.0,2.0,12,2,-12.803460077009772
1473460.0,2.0,12,3,0.7908154787168454
1473460.0,2.0,12,4,-0.7772161529291198
1473460.0,2.0,12,5,1.2094550434098263
1473460.0,2.0,12,6,-0.9761305279442697
1473460.0,2.0,13,1,-0.57689317446973
1473460.0,2.0,13,2,-9.221797148246734
1473460.0,2.0,13,3,0.9356004903610836
1473460.0,2.0,13,4,3.2764728643869616
1473460.0,2.0,13,5,-0.03459021073412197
1473460.0,2.0,13,6,1.7833861086186442
1473460.0,2.0,14,2,1.248305134390223
1473460.0,2.0,14,3,-0.7607005252767808
1473460.0,2.0,14,4,5.230745269329362
1473460.0,2.0,14,5,-0.10032559117263298
1473460.0,2.0,14,6,0.6880346397698615
1473460.0,2.0,14,7,0.19753154761683453
1473460.0,2.0,15,1,3.1798051041304176
1473460.0,2.0,15,2,-0.18222289353491186
1473460.0,2.0,15,3,-7.641677855038945
1473460.0,2.0,15,4,1.275458740342356
1473460.0,2.0,15,5,-0.7640997470472849
1473460.0,2.0,15,6,-12.08179368163078
1473460.0,2.0,16,1,0.9557888548997558
1473460.0,2.0,16,2,1.9561474769485774
1473460.0,2.0,16,3,0.6844449215992915
1473460.0,2.0,16,4,0.8462091662356895
1473460.0,2.0,16,5,-7.043682739518467
1473460.0,2.0,16,6,1.9908324735252372
1473460.0,2.0,17,1,0.971711309412146
1473460.0,2.0,17,2,0.8416270734564678
1473460.0,2.0,17,3,-0.19386552716275554
1473460.0,2.0,17,4,-0.24490518929797625
1473460.0,2.0,17,5,-0.2962700849068073
1473460.0,2.0,17,6,-0.2094687508394936
1473460.0,2.0,18,2,0.6618058510378025
1473460.0,2.0,18,3,-0.3816870033916354
1473460.0,2.0,18,4,-0.41533254507791517
1473460.0,2.0,18,5,-0.4507976901388805
1473460.0,2.0,18,6,0.6424892079390737
1473460.0,2.0,18,7,0.577567069541176
1473460.0,2.0,19,1,0.3354628843623194
1473460.0,2.0,19,2,-5.793835559514848
1473461.0,1.0,0,1,-0.6337338451530729
1473461.0,1.0,0,2,-0.7776797522554079
1473461.0,1.0,0,4,0.20879390575521603
1473461.0,1.0,0,5,0.3848944262529427
1473461.0,1.0,0,6,-0.9296986146297558
1473461.0,1.0,0,7,-0.9015956471996264
1473461.0,1.0,1,1,3.249509912831827
1473461.0,1.0,1,2,-0.8583542775218961
1473461.0,1.0,1,3,-0.015244963869376932
1473461.0,1.0,1,4,4.943788860969762
1473461.0,1.0,1,5,2.905165173629372
1473461.0,1.0,1,6,-0.10942109259190028
1473461.0,1.0,2,1,4.875404331291805
1473461.0,1.0,2,2,2.859580218176832
1473461.0,1.0,2,3,2.8428080573508807
1473461.0,1.0,2,4,4.150081762108245
1473461.0,1.0,2,5,4.825917977992675
1473461.0,1.0,2,6,-1.1150865341334382
1473461.0,1.0,2,7,-1.2034888480496009
1473461.0,1.0,3,1,-1.224998070302404
1473461.0,1.0,3,2,-0.16970795551185228
1473461.0,1.0,3,3,4.776932307207859
1473461.0,1.0,3,4,-0.3479566297275186
1473461.0,1.0,3,5,-1.2940497506223767
1473461.0,1.0,3,7,-0.6509403649061755
1473461.0,1.0,4,1,-0.21109908404261427
1473461.0,1.0,4,2,-0.8973395057948027
1473461.0,1.0,4,3,-1.0062244431351235
1473461.0,1.0,4,4,-0.03818214056957339
1473461.0,1.0,4,5,-1.2356577528110495
1473461.0,1.0,4,6,-1.3011630039093223
1473461.0,1.0,5,1,-1.1951840740758246
1473461.0,1.0,5,2,-1.2565452736232305
1473461.0,1.0,5,3,-1.3131443365961661
1473461.0,1.0,5,4,-6.497340609197919
1473461.0,1.0,5,5,-0.7629994913748691
1473461.0,1.0,5,6,-0.9402488390565212
1473461.0,1.0,6,1,0.002185925934413774
1473461.0,1.0,6,2,0.10906438840163565
1473461.0,1.0,6,3,4.957161065910527
1473461.0,1.0,6,4,-0.021621365682249177
1473461.0,1.0,6,5,0.026768137099936723
1473461.0,1.0,6,6,-8.74206118316904
1473461.0,1.0,7,1,-0.8977022091555386
1473461.0,1.0,7,2,1.0622193771595942
1473461.0,1.0,7,3,5.0263726486369515
1473461.0,1.0,7,4,-0.981104554806065
1473461.0,1.0,7,5,-0.01594407242754295
1473461.0,1.0,7,6,0.4333301352326243
1473461.0,1.0,8,1,0.28965134185043107
1473461.0,1.0,8,2,-0.038257473680700343
1473461.0,1.0,8,3,-0.8412586468938615
1473461.0,1.0,8,4,0.11358653256464044
1473461.0,1.0,8,5,0.9609003221864197
1473461.0,1.0,8,6,-1.0730902990205056
1473461.0,1.0,9,1,0.03949218201680202
1473461.0,1.0,9,2,-0.09244688329958586
1473461.0,1.0,9,3,-10.35633169507433
1473461.0,1.0,9,4,-0.5668202371322183
1473461.0,1.0,9,5,-0.7210631573004053
1473461.0,1.0,9,6,-0.7558675859600458
1473461.0,1.0,10,1,-0.031012830901743144
1473461.0,1.0,10,2,-0.8798724892856443
1473461.0,1.0,10,3,-0.9326207503412848
1473461.0,1.0,10,4,0.0778619462826112
1473461.0,1.0,10,5,-0.07448751157464409
1473461.0,1.0,10,6,-0.9707724620736814
1473461.0,1.0,11,1,-0.09795663674974145
1473461.0,1.0,11,2,0.009885480998833657
1473461.0,1.0,11,3,-1.0609986937793952
1473461.0,1.0,11,4,2.9271085654122273
1473461.0,1.0,11,5,-0.1484916185303279
1473461.0,1.0,11,6,-0.09890980178705769
1473461.0,1.0,12,1,-1.1123830721954124
1473461.0,1.0,12,2,-9.137777485631316
1473461.0,1.0,12,3,-0.5137381372016124
1473461.0,1.0,12,4,0.4413854349693066
1473461.0,1.0,12,5,-0.1486945800841243
1473461.0,1.0,12,6,0.17785078002955976
1473461.0,1.0,13,1,1.095627546309829
1473461.0,1.0,13,2,1.0282058294756677
1473461.0,1.0,13,3,0.10595569960453707
1473461.0,1.0,13,4,-0.22195754713702223
1473461.0,1.0,13,5,-1.1015475211442822
1473461.0,1.0,13,6,-0.11864350670329196
1473461.0,1.0,14,1,-1.1364907506175743
1473461.0,1.0,14,2,2.8448180108211942
1473461.0,1.0,14,3,-0.03113850866769377
1473461.0,1.0,14,4,-1.194279619610106
1473461.0,1.0,14,5,-8.92885953055647
1473461.0,1.0,14,6,-0.7981156051339001
1473461.0,1.0,15,1,0.2540190838908115
1473461.0,1.0,15,2,-0.7488795763403703
1473461.0,1.0,15,3,-0.10828743970271995
1473461.0,1.0,15,4,-1.057329486234443
1473461.0,1.0,15,5,-1.080516803322907
1473461.0,1.0,15,6,1.15397728095713
1473461.0,1.0,16,1,-0.2701106609342846
1473461.0,1.0,16,2,0.1039710803350585
1473461.0,1.0,16,3,-0.3749690428841307
1473461.0,1.0,16,4,0.04609589435460157
1473461.0,1.0,16,5,-1.2159913693903366
1473461.0,1.0,16,6,-1.5509715086441591
