matchid,inningsid,overid,deliveryid,contr
1473439.0,2.0,8,4,-1.2182986388701205
1473439.0,2.0,8,5,-0.2274497400509825
1473439.0,2.0,8,6,2.7616946766357167
1473439.0,2.0,9,1,-0.8239146022052319
1473439.0,2.0,9,2,0.1664256230967316
1473439.0,2.0,9,3,5.156434475957884
1473439.0,2.0,9,4,0.14607001837707734
1473439.0,2.0,9,5,0.13528564709776325
1473439.0,2.0,9,6,0.12403759566868522
1473439.0,2.0,10,1,-0.01676833048609816
1473439.0,2.0,10,2,-0.02868576673054357
1473439.0,2.0,10,3,-1.0408165633288713
1473439.0,2.0,10,4,-1.0531646576288518
1473439.0,2.0,10,5,-0.06571340473852794
1473439.0,2.0,10,6,-0.07670763798816105
1473439.0,2.0,11,1,-0.20405318613904577
1473439.0,2.0,11,2,-1.2170761319414078
1473439.0,2.0,11,3,-1.2304041240277679
1473439.0,2.0,11,4,-0.24404752972185073
1473439.0,2.0,11,5,-0.25802560433792743
1473439.0,2.0,11,6,-1.2734631363801692
1473439.0,2.0,12,1,-1.333176558087285
1473439.0,2.0,12,2,1.0723537693152312
1473439.0,2.0,12,3,4.650808072854435
1473439.0,2.0,12,4,4.634500163792357
1473439.0,2.0,12,6,4.61790777951602
1473439.0,2.0,12,7,-0.39897256739720555
1473439.0,2.0,12,8,2.583579838570305
1473439.0,2.0,13,2,-0.15749816545296036
1473439.0,2.0,13,3,-1.1754741870029728
1473439.0,2.0,13,4,-0.1936996264496822
1473439.0,2.0,13,5,-0.21216029159763772
1473439.0,2.0,13,6,4.769161398985165
1473439.0,2.0,13,7,-5.438288144766975
1473439.0,2.0,14,1,-1.2449707730282322
1473439.0,2.0,14,2,-6.406652507778833
1473439.0,2.0,14,3,0.3537136392159359
1473439.0,2.0,14,4,-0.6688321937237769
1473439.0,2.0,14,5,5.144753607138387
1473439.0,2.0,14,6,0.030035245647109354
1473439.0,2.0,15,1,-0.9291825959959648
1473439.0,2.0,15,2,0.014290267981568183
1473439.0,2.0,15,3,0.17606101182349554
1473439.0,2.0,15,4,-0.07708055488440047
1473439.0,2.0,15,5,0.0344547167910354
1473439.0,2.0,15,6,-1.1744534909243252
1473439.0,2.0,16,1,4.7221346374383195
1473439.0,2.0,16,2,-0.35805235542834546
1473439.0,2.0,16,3,0.5297649426359745
1473439.0,2.0,16,4,-0.4979571095839044
1473439.0,2.0,16,5,4.515538518208654
1473439.0,2.0,16,6,4.445374063607641
1473439.0,2.0,17,1,-1.51550572074855
1473439.0,2.0,17,2,2.4517000467946133
1473439.0,2.0,17,4,4.4186848115828745
1473439.0,2.0,17,5,-0.6144517788236963
1473439.0,2.0,17,6,4.352427354372622
1473439.0,2.0,17,7,2.32130212929669
1473439.0,2.0,18,1,-1.7610063567452168
1473439.0,2.0,18,2,-0.7912932444007803
1473439.0,2.0,18,3,1.0723537693152312
1473439.0,2.0,18,4,0.17800810574008685
1473439.0,2.0,18,6,4.146806332978162
1473439.0,2.0,18,7,0.11496469562399603
1473439.0,2.0,18,8,-0.9186469642801216
1473439.0,2.0,19,1,-1.7930561021036164
1473439.0,2.0,19,2,-0.8301221239965175
1473439.0,2.0,19,3,-0.8686286223177195
1473439.0,2.0,19,5,4.090878349795907
1473439.0,2.0,19,6,-2.5780006707952454
1473439.0,2.0,19,7,-0.4278948402568781
1473440.0,1.0,0,1,-0.28579703736327766
1473440.0,1.0,0,2,-0.43303136602589754
1473440.0,1.0,0,3,-0.5169082921877755
1473440.0,1.0,0,4,-10.858565575258506
1473440.0,1.0,0,5,-0.30727806972843674
1473440.0,1.0,0,6,3.554133603658318
1473440.0,1.0,1,1,3.6517977595671205
1473440.0,1.0,1,2,-0.4978302575605478
1473440.0,1.0,1,3,3.420571995746048
1473440.0,1.0,1,4,-0.6349725500773327
1473440.0,1.0,1,5,0.3107630124549592
1473440.0,1.0,1,6,3.4141898480397863
1473440.0,1.0,2,1,3.3531207886744774
1473440.0,1.0,2,2,-10.386509077228933
1473440.0,1.0,2,3,-0.30482214872796143
1473440.0,1.0,2,4,-0.45086700286011827
1473440.0,1.0,2,5,-0.5326839978918196
